id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"23597844","2014-05-11 20:57:06","0","106","convert some rows in rows of a multiindex in pandas dataframe","1","0","","AMM","5013","",""
"23576399","2014-05-10 02:07:01","0","260","Getting a hierarchial multilevel index in pandas dataframe","1","0","","AMM","5013","Happy001","3834"
"23311123","2014-04-26 12:49:33","0","191","Select all items in a pandas dataframe within certain range and 1 item outside of range","1","2","","AMM","5013","",""
"23315163","2014-04-26 18:50:04","0","573","Merging two pandas timeseries shifted by 1 second","1","0","","AMM","5013","",""
"23330654","2014-04-28 00:19:49","161","170496","Update a dataframe in pandas while iterating row by row","7","4","50","AMM","5013","",""
"24883000","2014-07-22 08:57:48","0","529","How to efficiently select a rows from pandas DataFrame?","2","0","","Boris Gorelik","13004","",""
"24841768","2014-07-19 15:07:41","0","988","Python Pandas -- why does the `in` operator work with indices and not with the data?","1","0","1","Boris Gorelik","13004","jonrsharpe","83710"
"25963622","2014-09-21 20:37:08","0","225","Column operations with pandas DataFrame objects with non-unique indices","1","1","","Boris Gorelik","13004","Jeff","88337"
"24058865","2014-06-05 11:20:41","1","853","Add a new column after groupby in pandas","2","3","","Sudar","8950","DavidJ","2930"
"24080275","2014-06-06 11:02:21","19","39091","Plotting multiple line graph using pandas and matplotlib","4","2","5","Sudar","8950","markusian","1185"
"26186937","2014-10-03 21:17:45","0","428","interpolate values between sample years with Pandas","2","0","","poezn","1759","poezn","1759"
"23944930","2014-05-29 23:55:41","3","2006","Change default options in pandas","3","0","2","Noah","10365","",""
"21257067","2014-01-21 11:40:04","0","686","Difference between datetime64[ns] objects returning in nanoseconds","1","3","","sau","599","HYRY","71257"
"21251219","2014-01-21 06:55:24","3","544","selecting observation of datetime64[ns] type in particular time range","1","0","1","sau","599","Andy Hayden","218111"
"25550217","2014-08-28 13:37:26","4","1063","pandas.merge inexplicably slow","1","8","","Bjarke Ebert","1330","Bjarke Ebert","1330"
"25697450","2014-09-06 06:16:11","1","564","Cleaner pandas apply with function that cannot use pandas.Series and non-unique index","1","2","","Jed","1234","unutbu","601449"
"25814422","2014-09-12 18:18:56","4","1893","Force all subplots to use the same axis range when plotting with Pandas","1","0","","JD Long","38171","Benjamin Bannier","38123"
"26539177","2014-10-23 23:26:27","1","81","Normalizing data in data frame with data from different data frame","1","0","","Travis Leleu","3640","behzad.nouri","45694"
"23145599","2014-04-18 00:25:24","0","75","new columns in index created inside for loop","1","0","","user3116959","6","",""
"26301347","2014-10-10 14:06:08","14","6437","Seaborn palettes - prevent recycling of colors","1","5","7","iayork","3540","iayork","3540"
"26771357","2014-11-06 03:43:20","0","37","Fraction of values in (x, y) space","1","0","","iayork","3540","kponz","398"
"26257502","2014-10-08 12:58:24","1","1350","Write data to excel template","1","2","","Meloun","4067","",""
"24806601","2014-07-17 14:41:36","0","150","convert groupby to dataframe, join the groups again","2","3","","Meloun","4067","Jeff","88337"
"24762583","2014-07-15 15:45:32","0","594","pandas groupby filter, drop some group","2","0","","Meloun","4067","",""
"24372993","2014-06-23 18:37:22","8","11109","pandas dataframe with 2-rows header and export to csv","4","3","","Meloun","4067","DSM","234989"
"24284342","2014-06-18 11:27:35","90","273619","Insert a row to pandas dataframe","7","2","26","Meloun","4067","",""
"25358381","2014-08-18 07:40:28","3","167","Whats the right way to use a SparseDataFrame in Pandas?","0","1","","Nikhil","616","",""
"22407203","2014-03-14 14:02:14","4","792","Resampling a time series of events + duration into concurrent events","2","2","","profesor_tortuga","600","Andy Hayden","218111"
"20680272","2013-12-19 11:15:42","32","29079","Parsing a JSON string which was loaded from a CSV using Pandas","4","0","15","profesor_tortuga","600","Paul","4336"
"24028281","2014-06-04 03:02:32","3","335","Pandas series operations very slow after upgrade","1","9","","bsdfish","1741","Jeff","88337"
"22130512","2014-03-02 16:55:51","0","1169","Binning/grouping a dataset of geographic coordinates","2","1","0","profesor_tortuga","600","Zero","45292"
"26412125","2014-10-16 19:13:09","0","1444","How to make a Continuous Line Plot with NaN Values?","2","4","","Kyle Brandt","11295","",""
"25753276","2014-09-09 20:44:42","7","3212","Install numpy + pandas as dependency in setup.py","2","1","1","Achim","10152","Jason","809"
"26588073","2014-10-27 12:55:58","4","880","Equivalent of R's createDataPartition in Python","2","0","1","poiuytrez","10376","Noel Evans","4940"
"21070562","2014-01-12 02:25:47","0","141","Adding DataFrame columns in Python pandas","1","1","","joknows1232","1","",""
"22965584","2014-04-09 14:24:17","0","239","Different treatment of NaN in sort for Series and DataFrame","0","3","","Mark Bakker","237","",""
"24419769","2014-06-25 22:39:47","1","1505","Pandas copying using iloc not working as expected","1","0","","Winawer","324","CT Zhu","36249"
"23377108","2014-04-29 23:30:40","112","154820","Pandas percentage of total with groupby","12","0","62","erikcw","4861","exp1orer","5974"
"24936635","2014-07-24 14:34:09","1","88","unable to add rows to multiindex dataframe if values are both numeric","0","5","","acushner","6325","",""
"21091218","2014-01-13 12:22:25","0","1188","The difference between np.mean and pandas.mean","1","0","","Wei","1","",""
"21028720","2014-01-09 18:53:02","0","275","Applying function, via df.groupby(), to pandas DataFrame - causing difficulties","1","0","","Astrid","836","",""
"21168193","2014-01-16 17:05:30","2","1329","Creating feature (row) vectors, for SVM, from Pandas GroupBy function (and or other methods suggested)","1","0","1","Astrid","836","Alvaro Fuentes","10098"
"21367541","2014-01-26 18:35:12","2","4268","3D animation with matplotlib, connect points to create moving stick figure","1","5","","Astrid","836","HYRY","71257"
"20895183","2014-01-03 01:48:53","4","3529","Using scipy pdist on pandas data frames (and) lists","1","4","2","Astrid","836","BrenBarn","176765"
"20983419","2014-01-07 22:36:07","2","209","Bizarre issue with pandas' .groupby function, when function applied to rows","1","2","","Astrid","836","HYRY","71257"
"20875140","2014-01-02 01:35:11","3","8180","Apply function to sets of columns in pandas, 'looping' over entire data frame column-wise","4","0","5","Astrid","836","",""
"20929185","2014-01-05 02:06:33","2","1274","Re-shaping pandas data frame using shape or pivot_table (stack each row)","1","0","1","Astrid","836","unutbu","601449"
"20750167","2013-12-23 19:46:02","0","308","Python pandas resample takes too much memory","0","4","","akhil","329","",""
"22002063","2014-02-25 00:22:20","0","143","basic math function max() help in pandas or numpy redux: for a panel","1","1","","wlbsr","8","",""
"20804673","2013-12-27 17:03:04","49","42615","Appending column totals to a Pandas DataFrame","6","0","14","user3132783","1475","",""
"20763012","2013-12-24 15:09:07","223","580092","Creating a Pandas DataFrame from a Numpy array: How do I specify the index column and column headers?","6","1","57","user3132783","1475","behzad.nouri","45694"
"20769982","2013-12-25 06:59:49","0","68","Why processor time suddenly become long?","0","4","","user3133858","1","",""
"21558999","2014-02-04 17:13:12","6","1372","Pandas: How can I remove duplicate rows from DataFrame and calculate their frequency?","1","2","1","Laura","115","mkln","7523"
"23389965","2014-04-30 13:49:50","1","83","How to obtain the means of sizes of a grouping with a Pandas Dataframe, grouped by another column?","1","0","","Elias Dorneles","14908","user1827356","4676"
"21938374","2014-02-21 15:26:10","0","50","Dropping '#NULL!' from df","1","0","","trichman22","10","",""
"20788932","2013-12-26 17:47:41","0","1099","Out of memory when DataFrame.resample() is called in pandas on small dataset","1","4","","Christopher","178","Jeff","88337"
"25186224","2014-08-07 15:19:14","1","167","shift columns of a dataframe without looping?","1","2","","badideas","985","DrV","15520"
"25699439","2014-09-06 10:46:50","38","36872","How to iterate over consecutive chunks of Pandas dataframe efficiently","4","0","20","Andrew Clegg","457","DSM","234989"
"24631991","2014-07-08 12:33:36","1","219","Division of a Panel by a Series","1","2","","andreas-h","3701","Jeff","88337"
"24519304","2014-07-01 21:10:05","0","212","Reading CSV files w/ MultiIndex","1","2","","andreas-h","3701","Paul H","36143"
"20894525","2014-01-03 00:35:43","24","39785","How to remove parentheses and all data within using Pandas/Python?","2","2","12","Alexis","1991","",""
"20845213","2013-12-30 18:24:25","333","234890","How to avoid Python/Pandas creating an index in a saved csv?","6","3","47","Alexis","1991","",""
"21864814","2014-02-18 20:39:40","1","1482","Removing Rows that contain values in a list","1","2","","Alexis","1991","",""
"21919877","2014-02-20 21:21:35","2","5777","How to replace all words in a series with a few specified words in Pandas,Python?","3","3","","Alexis","1991","Andy Hayden","218111"
"22024242","2014-02-25 19:28:59","1","1586","Plotting based on Values in Data Frame: Python Pandas","1","1","","Alexis","1991","",""
"21738566","2014-02-12 20:10:39","32","99686","How to set a variable to be ""Today's"" date in Python/Pandas","8","3","6","Alexis","1991","",""
"20789976","2013-12-26 19:14:54","1","670","Python/Pandas DataFrame 1st line issue with datetime.timedelta","2","1","","BeaveJones","6","alko","32837"
"21266637","2014-01-21 18:49:32","6","2232","Iterate over values in pandas column containing lists and retrieve only unique values","2","0","1","user3139545","2217","",""
"23041342","2014-04-13 10:01:02","1","1913","Filtering out only true values from Pandas DataFrame, return tuples of (Row,Col)","2","1","","user3139545","2217","DSM","234989"
"24189150","2014-06-12 16:12:20","15","13049","Pandas writing dataframe to other postgresql schema","2","2","5","Mauro Bianchi","424","joris","75521"
"24375909","2014-06-23 23:00:00","1","842","Pandas: find group index of first row matching a predicate in a group, if any","2","0","","Doctor J","2970","",""
"24525270","2014-07-02 07:28:28","0","420","pandas dataframe adding new columns based on labels","2","1","","Asterisk","2556","",""
"25238442","2014-08-11 08:04:25","10","17637","Setting plot background colour in Seaborn","3","1","1","Lyndon White","15495","Paul H","36143"
"25072059","2014-08-01 02:38:21","5","425","Box Plot Trellis","1","0","","Lyndon White","15495","mwaskom","26577"
"25073575","2014-08-01 05:44:52","0","633","Is there a multiple column map function for dataframes?","2","2","","Lyndon White","15495","ZJS","3252"
"25130511","2014-08-05 02:58:38","1","398","How do I read/write to a subgroup withing a HDF5Store?","1","0","2","Lyndon White","15495","Jeff","88337"
"21231834","2014-01-20 10:43:44","38","105470","Creating a pandas DataFrame from columns of other DataFrames with similar indexes","2","0","7","user3153467","193","Andy Hayden","218111"
"20919719","2014-01-04 10:26:40","2","601","Python Numpy iteration improvements for Exponential smoothing (working code) for Github pull request","1","0","0","ccsv","2399","",""
"21735898","2014-02-12 18:00:21","3","2888","Python plotting points on a city map","1","0","","ccsv","2399","",""
"21666202","2014-02-09 22:51:23","1","1100","Pandas summing up different data types using counts and conditions","1","3","1","ccsv","2399","DSM","234989"
"22104466","2014-02-28 19:45:35","3","1481","Python pandas Removing UserWarning and looping efficiently","1","0","","ccsv","2399","unutbu","601449"
"23132227","2014-04-17 11:44:15","1","1231","Python pandas extracting hyphenated words from cells with phrases","2","0","","ccsv","2399","Robin","7644"
"23102757","2014-04-16 07:30:11","3","463","Python Pandas updating dataframe and counting the number of cells updated","1","0","","ccsv","2399","",""
"24962908","2014-07-25 19:10:20","10","28774","How can I read only the header column of a CSV file using Python?","8","1","3","Andy","33866","Jon Clements","107390"
"23348883","2014-04-28 18:45:43","1","2247","How do I prevent pandas from recasting my integer values to floats?","1","0","","Andy","33866","DSM","234989"
